subject_id||auto_wide||depth_enhancing_technology||country_of_manufacture||wi-fi_standard||pc_streaming||power_consumption_operational||inputs||label_inputs||voltage||power_source||lcd_backlight_technology||stand_part_#||brand||rms_output_power||energy_star_qualified||number_of_shots||digital_out_format||on/off_timer||nano_crystal_color||rs232c||energy_star_certified||length_of_cord||text_search||type||motion_enhancement_technology||t-con||compatible_with_||headphone_output(s)||timer_delay||rs-232c_control||24p_true_cinema_technology||does_not_apply||power_requirements_(frequency)||v_chip_control||tv_part_types||digital_audio_format||builtin_tuner||motion_rate||composite_in_(av)||hdcp||<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>||wifi_connection||usb_standard||google_tv_sync||internet_streaming_services||specifications||compatible_tv_models||power_supply||green_compliant||bivl_(system)||picture_mode||builtin_dvd_player||demo_mode||rear_output_connectors||power_cable||hdmi_ports_qty||additional_features_3d||cables_included||6870c-0535d||hdmi_pc_input||version||series||marketing_information||output_connectors||diagonal_size||ethernet||vesa_mounting||tv_model_code||built_ins||lg||video_game_platform||interactive_features||component_in_ports||ultra_clear_panel||sony_original_surround||viewing_angle_(up/down)||dtv_tuner_||one-touch_mirroring||channel_lock||gtin||panel_number||triluminos_display||width_with_stand||phototv_hd||scan_format||tv_system_(digital_terrestrial)||hdmi||dlna||display_technology||auto_mute_(on_no_signal)||interval||anynet+_(hdmi-cec)||manufacturer||fits_tv_screen_size_up_to||has_integrated_speakers||wattage||live_color_technology||video_processing||backlight_off_mode||tv_type_no||tv_version_no||search||curved||eco_sensor||edit_channel_labels||hdtv||media_player||part_type||wi-fi_frequency||color_system||signal-to-sound_architecture||warc||ethernet_technology||connectshare™||on–screen_clock||tv_system_(analog)||known_part_number(s)||multi_pack_indicator||channel_coverage_(digital_cable)||image_contrast_ratio||illumination_led||supported_specifications||s-master||reflector||panorama||auto_photo_mode||audio_surround||channel_block_(with_password)||tv_sideview||country/region_of_manufacture||battery_life||manufacturer_warranty||family_line||substitute_parts||audio_formats||sound_leveler||board_number||advanced_contrast_enhancer_(ace)||briefing_on_tv||3d_super-resolution||total_size||smart_evolution_ready||stand_condition||headphone/speaker_link||usb_ports||mobile_to_tv_-_mirroring,_dlna||board||part_usage||additional_deatures_3d||smart_functionality||electronic_program_guide_(channel_guide)||panel_sticker_number||channel_jump||operating_temperature||input_video_formats||standby_power_consumption||compliant_standards||supported_memory_cards||speaker_position||sound_effects||video_inputs_qty||compatible_tv_brand||sense_of_quartz||url||shipping_size_(w_x_h_x_d)||tv_system_(digital_cable)||seamless_streaming||auto_shut-off||speaker_system||backlight_type||weight||vesa_wall_mount_compatibility||3d_technology||simulated_3d||deep_black_panel||upc||apps_platform||internet_streaming||parental_control||origin||assembled_product_dimensions_(l_x_w_x_h)||on-screen_display_for_external_input||languages||important_message||remote_control_type_(originally_supplied_by_manufacturer)||tv_model||warranty||smart_view_2.0||uhd_upscaling||about_the_brand||digital_tv_tuner||number_of_channels||easy_pairing||user_manual||streaming_service||speaker_type||product_highlights||cinemotion_reverse_3||rf_in_(terrestrial/cable_input)||3d_glasses_required||multiple_language_display||front_output_connectors||screws__included||msrp||advanced_auto_volume||bravia_sync||3d_sync_transmitter_integrated||remote_control_model||exposure_time||exterior_color||depth_with_stand||hdmi_connection(s)_(total)||dts_premium_sound||digital_video_formats||speaker_output_power||screen_size_(cm)||v-chip||channel_coverage_(analog)||region_code||speaker_power||smart_capable||component_video_inputs||hdcp_compatability||dolby||warehouse_location||mhl||picture_engine||pc_interface||multi-channel_preview||twin_picture||speaker_configuration||face_area_detection||x2_widget_(system)||analog_tv_reception||bluetooth||remote||model_||shipping_weight||usb_super_multi-format_play||related_search||picture_frame_mode||bd_wise™_plus||product_weight_without_stand||contained_battery_type||stand_design||wi-fi_certified||digital_audio_output||supported_resolutions||product_accessories_included||on–screen_display_for_external_input||screen_mirroring(miracast)||input_skip||model||known_model(s)||yearly_consumption||clear_phase||fast_zapping||skype||net_ad||p/n||ac_power_input||e-manual||rf_antenna_input||auto_shut–off||led||power_consumption_(in_standby)||dimensions_(w_x_h_x_d)_tv_without_stand||5.1_channel_audio_out||stereo_system||rear_input_connectors||television_type||media_card_slot||stand_type_(color)||product_number||motion_rate*||display_coating||info_banner||power_consumption_(in_operation)_max.||important||ethernet_connection(s)||network_rj45||signal–to–sound_architecture||wi-fi_direct||internet_services||photo_sharing_plus_/_photo_share||tv_sideview™||finish_(surface_color)||sound_booster||channel_coverage_(digital_terrestrial)||sound_output_(rms)||auto_3d_depth_adjustment||manufacturer_website_address||compatible_tv_brands||width||has_touchscreen||dimming_technology||subwoofer_out||rvu||analog_tuner||opera_apps_(system)||wi-fi||audio_power_output||3d_format_support||product_weight_with_stand||blinking_type||color||combo_type||component_video_(y/pb/pr)_input(s)||wide_mode||yearly_operating_cost||dynamic_backlight_control||series_title||anynet+™_(hdmi-cec)||osd_language||video_interface||manufacturer_part_number||video_signal_standard||vesa||viewable_size||s–master||dtv_tuner||mobile_to_tv-mirroring,_dlna||connectivity||internet_access||depth||contains_batteries||connectshare||dimensions_without_stand||wall_mountable||closed_captioning||is_remote_control_included||product_dimensions||rs–232c_control||24p_technology||additional_features||sony_entertainment_network||widescreen_modes||brightness||supported_audio_formats||analog_audio_input(s)_(total)||tv_compatibility||audio_out_(mini_jack)||hdmi_pc_input_format||features||dimensions_(wxdxh)||height_with_stand||language_options||battery_type||tv_model_no||power_supply_(v)||processor_type||one–touch_mirroring||wall_mount_dimensions||refresh_rate||interface_type||smart_tv_features||hdmi_instaport||component||product_type||ports||computer_operating_system||ean||pc_input||stand_type||motionflow_technology||family||hdmi_ports||closed_captions_(cc)||mhl_version||quantity||main_features||stereo_reception_system||weight_with_stand||sleep_wakeup_timer||assembled_product_weight||watts/channel||remote_included||tv_tweet||front_input_connectors||rs-232c_input(s)||digital_audio_out_(optical_)||rf_connection_input(s)||tv_tuner||response_time||smart_hub||digital_audio_output(s)||power_requirements_(voltage)||analog_tv_tuner||picture_adjustments_lock||headphone||mpn||vga||viewing_angle||package_weight||image_aspect_ratio||grade||product_gtin||display_type||energy_star_certified_||start_up_sony_logo_display||sound_optimizer||room_type||purcolor_(color_accuracy)||composite_video||number_of_tuners_(terrestrial/cable)||tv_type||component_video||digital_audio_out_(optical)||closed_caption_capability||viewing_angle_(right/left)||batteries_required||usb_2.0||power_saving_modes||sound_effect||launch_year||notes,_comments_&_additional_information||hdmi_inputs||product_size_(w_x_h_x_d)_with_stand||power||dlna_content||dimensions_with_stand||channel_surf||item_condition||bd_wise_plus||internet_epg||speakers_type||actual_weight||commercial_features||wifi||image_contrast||isbn||video_formats||dimming_type||audio/video_inputs||input_connectors||board_number(s)||fire||mounting_features||condition||audio_outputs||bundled_items||arc_hdmi_(audio_return_channel)||screen_refresh_rate||energy_star||processor||usb_play||website||compatible_tv_type||product_code||speakers_(total)||supported_models_||wattage_standby||industrial||alternate_audio_(digital)||internet_browser||motion_control||composite_video_input(s)||hdcp_compatible||usb_play_(contents)||epaet_qualified||tv_to_mobile_-_mirroring||display_resolution||touchscreen||on-screen_clock||speakers_qty||wattage_operational||built-in_tuner||height||yes||show/hide_channels||skin_naturalizer||mfr_part_number_1||headphone_jack||local_diming||backlight_technology||dimensions_(w_x_h_x_d)_tv_with_stand||composite_inputs||hotel_mode_menu||
http://dws.products.wdc/nodecf518fda51ea428beef4547c68b51c||||||||||||||||||||||||||auo||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||for vizio||||http://www.ebay.com/itm/auo-55-43t01-c01-t-con-board-for-vizio-d43-c1-and-other-models-/231673738049?hash=item35f0d4b341:g:gvaaaoswtapv5nxv||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||auo 55.43t01.c01||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||used an item that has been used previously. the item may have some signs of cosmetic wear, but is fully.. read more||||||||||||||||||vizio e43-c2 and other modelstype t-con board||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/nodec6c7822285bb18ff2d54087cf294ebd||||||||||||||||||||||||||samsung||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||for samsung||||http://www.ebay.com/itm/samsung-55-tv-un55hu7250f-kvpairs-board-bn97-08902a-/221983457792?hash=item33af3ec200:g:qoyaaoswwbdwgdqf||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||bn97-08902a||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||un55hu7250f||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node71753bb39a46bed47a17898986d13f4||||||||||||||||||||||||||dpi inc||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||http://www.ebay.com/itm/13-led-tv-dvd-combo-tde1384b/161645208051?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35559%26meid%3d0677c418a8e844189c00b57baf7194fe%26pid%3d100005%26rk%3d2%26rkt%3d6%26sd%3d401025103000||||||||||||||||||||||||||||||||china||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||tde1384b||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||new a brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. see the seller's listing for full details. see all condition definitions- opens in a new window or tab.. read moreabout the condition||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node1f3780b181a25d9741417d9ed753d8||||||||||||||||||||||||||samsung||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||for samsung||||http://www.ebay.com/itm/samsung-40-uhd-tv-un40ju6500f-/221993254661?hash=item33afd43f05:g:xg4aaoswgotwjz0o||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||un40ju6500||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||un40ju6500 un40ju6500f un40ju6500fxza||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||un40ju6500 un40ju6500f un40ju6500fxza||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node5cfc3111e86663c71ae7d9e769f43641||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||http://www.ebay.com/itm/sony-tv-xbr65x930c-65-4k-ultra-hd-3d-brand-new-in-box-2015-current-model-/281941161010?hash=item41a500b432:g:vtcaaoswuavww6qb||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||hdmi||||||||||||||||3d glasses included, ethernet port, wi-fi enabled||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||new a brand-new, unused, unopened, undamaged item in its original packaging (where packaging is.. read more||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node97e33f988899f9cc7fab439654526b3f||||||||||||||||||||||||||gpx||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||http://www.ebay.com/itm/gpx-tde1384b-13-3-60hz-720p-led-tv-dvd-combination/401064077773?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35559%26meid%3d0677c418a8e844189c00b57baf7194fe%26pid%3d100005%26rk%3d1%26rkt%3d6%26sd%3d401025103000||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||tde1384b||||||||||||047323138409||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||new a brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. see the seller's listing for full details. see all condition definitions- opens in a new window or tab.. read moreabout the condition||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node596db4de834c81edf834d092d9c8efd2||||||||||||||||||||||||||samsung||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||audio (mini jack) x 1, component x 1, composite x 1, dvi x 1, hdmi x 2, headphones, optical digital, rf x 1, rs-232c x 1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||surround||||||||http://www.ebay.com/itm/used-samsung-un50eh5300f-50-1080p-hd-led-lcd-internet-tv-local-pick-up-/191769021878?hash=item2ca6530db6:g:choaaosw1s9wglfu||||||||||||||34.6 lbs||||3d not supported||||||||||||||||||||||||standard||||||||||samsung is the biggest south korean multinational conglomerate company, which comprises numerous subsidiaries including samsung electronics – the world’s largest company serving the it sector. among the branded products are computers, mobile phones, digital televisions and liquid crystal displays, all which are worldwide recognizable for their reliability, fine craftsmanship, high-quality and innovative technologies. the company attained first place for lcd market share six years in a row, and is noted for developing the world’s first real double-sided lcd screen as well.||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2 x 10 watt||||||||||||||||||||||||||||||||||||||||||||||||||||||||1080p (hdtv)||||||||||un50eh5300f||||||||||||||||||||||||||||||||||audio (mini jack) x 1, component x 1, composite x 1, dvi x 1, hdmi x 3, optical, rf x 1, usb port||||||||||||||||||||||||||||||||||||||||||||||||44.8 in||||||||||||||||||||||||||||||||||||||||||||||||||50in||||||||built-in wifi||||3.7 in||||||||||||||||||||||||||||||||||||||||||||||||||||||||||120 hz||||||||||flat-panel||||||||||||||||||||||||||||||||||||||||audio (rca) x 1, component x 1, composite x 1, dvi x 1, hdmi x 3, rf x 1, rs-232c x 1, usb port||||||||||||||||||||||||un50eh5300fxza||||||||3500000 1||||||hdtv||||||||commercial space, living room||||||||||||||||||||||||||||||||||||||||||||||||||||downloadable apps, internet browsing, smart hub, signature services, smart content, connectshare, allshare, built-in wi fi||||||||||||||||||||||||||||||||energy star compliant||||||||||||||||||||||||||||||||||||1920 x 1080 pixels||||||2||||atsc, qam||26.4 in||||||||||||||||||||||
http://dws.products.wdc/nodee48a1719aa76440e29299f3e6295ea4||||||||||||||||||||||||||sony||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||for sony||||http://www.ebay.com/itm/sony-xbr43x830c-bmfw-kvpairs-board-a2072598a-/331657814914?hash=item4d3858a382:g:kugaaoswfnfv-vo6||||||||||||||||||||||||n/a||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||does not apply||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||xbr-43x830c||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node54743c5b6d34e8d53bac989b58aa6dc||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||http://www.ebay.com/itm/samsung-40-led-tv-un40fh5303f-t-con-board-bn96-28936a-/221646273288?hash=item339b25bb08:g:s9saaoswdwtunztx||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/nodefcb798e2dceca91dd0a4b6c2c0ae918c||||||||||||||||||||||||||lg||20w||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||conns.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||sound designed by harman/kardon , ultra surround||||||||http://www.conns.com/tv-audio-electronics/televisions/oled-tvs/lg-55-class-smart-3d-curved-oled-4k-tv-w-webos-2-0-55eg9600.html||||||||||||||41.6lbs||||||||||||||||||||||||||||||||one year parts and labor||||||||||||||||||||||||||||||||||||||||||2015 magic remote control||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||55eg9600||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||silver||||||||||||||||||||||||||54.6 in||||||||||||||||||||||||||||||||||||||||dolby  digital decoder||||||||||||||||||||||||||||||n/a||||||||||3d smart curved oled 4k tv||rf in (antenna/cable) 1 (rear),component video in 1 (rear),composite in (av) 1 (rear),hdmi  3 (side),usb 3.0/2.0 1 / 2 (side),digital audio out (optical) 1 (rear),lan 1 (rear),rs-232 1 (rear, phone jack)||||||||||||||||||||||||||||not specified||||||||||||||||||||||||||||||||||||||||||||||||smart 3d curved oled 4k tv w/ webos 2.0||||||||||||||||||||||||||||||||||||||||||||||tv with stand (wxhxd) 48.3” x 29.9” x 8.4”||||||||||||||||||||||||||||||||||||||||||||||||||||www.lg.com||||719192596955||||||||||||||||||||||||||3840 x 2160||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node8dda9547d208acabe547aab41ac15bb||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||http://www.ebay.com/itm/lg-42-led-tv-42ln549e-ua-kvpairs-board-board-eax65000005-1-0-part-ebt62523702/221955916519?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35721%26meid%3d4c0f2c15445c42ee89ff8d6583a28015%26pid%3d100005%26rk%3d1%26rkt%3d3%26sd%3d401064913339||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
http://dws.products.wdc/node153658c364ef169bd28c1cae5183b6ad||||||||||||||||||120 v||||||||sony||||||||||||||||||||||||||||||||||||||||||||||dolby digital, dolby digital plus, dolby pulse||||||||||<http://schema.org/Product>||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||android tv||||||||||||||||||||||||||||||||||||||||||||||||y||||||||||||||||||||||||||||||||||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||active 3d technology||||||||||||||||||||||||||||||http://www.ebay.com/itm/sony-4k-tv-xbr55x850c-model-/121867261175?hash=item1c5fdad4f7:g:sw0aaoswuyvwmoxm||||||||||||led backlight - edge-lit, frame dimming||||||yes ( 3d glasses sold separately )||||||027242887770||||||||||48.75 x 30.00 x 8.75 in||||english, french, spanish||||||||||||||||||vhf 2-13, uhf 14-69, cable 1-135||||||||||||||||||||||||||||||||||||||||||||mpeg1, mpeg2ps, mpeg2ts, avchd, mp4part10, mp4part2, avi(xvid), avi(motinjpeg), mov, wmv, mkv, webm 3||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2 aaa batteries, ir blaster, sony rmf-tx100u touchpad remote control||||||||xbr55x850c||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||y||||||||||||||||||||||black||||||||||||bravia xbr x850c series||||||||xbr-55x850c||||||55 in||||||||clock & on/off timer, built-in speakers, headphone jack, game mode, dlna certified, auto power off, internet apps and widgets, 3d-ready, ethernet port, wi-fi enabled, child locksmart tv features downloadable apps, smart hub, signature services, smart content, connectshare, allshare, built-in wi fi, internet streaming interface, home network streaming||||||y||||||||||||panel without stand - 48.7 in x 2.4 in x 28.4 in x 43.9 lbs panel with stand - 48.7 in x 8.7 in x 29.9 in x 46.3 lbs ,  without stand||||||||||||||||||||||||||||||||||||||||||||120 hz hertz||ethernet||||||||||||||||||||||||||||||||||||||||||||y||||||||||||||||||||||||||||xbr-55x850c||||||||16:9||||||3d|internet connected|led|smart tv||||||||||||||||||||||||||y||||||||||||||||||||||||||||||||||||||||||||||||1 x component/composite video, 1 x composite video, 1 x digital audio, 1 x ethernet, 4 x hdmi, 2 x headphone, 2 x rca audio l+r, 1 x rf (coaxial), 1 x rs-232c, 1 x subwoofer, 3 x usb 2.0||||||||new||||||||||||||||||||||||||||hotel / hospitality||||||||||||||||||4k uhdtv (2160p) ,  1024 x 768 (xga), 640 x 480 (vga), 800 x 600 (svga), 1280 x 768 (wxga), 1280 x 1024 (sxga), 1360 x 768, 1920 x 1080, 3840 x 2160||||||||||||||||||||||||||||||||||
